trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Metals,materials_Minerals,materials_Fossil,materials_Other_Materials,materials_intensity
8897,2019,IN,IN,PLANT,DIST1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4370,2019,IN,IN,ELECT,SUGAR,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12485,2019,IN,IN,VEGET,VEGE1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,2019,IN,IN,CEREA,BLAST,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,2019,IN,IN,CEREA,HEAVY,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11912,2019,IN,IN,TOBAC,MEAT4,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8183,2019,IN,IN,NONME,SUGA1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,2019,IN,IN,CEMEN,ELEC2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7808,2019,IN,IN,NATUR,BIOGA,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7895,2019,IN,IN,NATUR,VEGE1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11231,2019,IN,IN,SANDC,PRECI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,2019,IN,IN,CEMEN,MEAT1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2019,IN,IN,AIRTR,BITU1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8918,2019,IN,IN,PLANT,LIQUE,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12639,2019,IN,IN,WEARI,BIODI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,2019,IN,IN,FABRI,BLAST,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11381,2019,IN,IN,STONE,CHEM1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428,2019,IN,IN,OILSE,WEARI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7309,2019,IN,IN,MEDIC,PFERT,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,2019,IN,IN,BUSIN,IRONO,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,2019,IN,IN,FURNI,REFIN,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5216,2019,IN,IN,FOUND,MEATP,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9744,2019,IN,IN,PULP5,ALUM1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7736,2019,IN,IN,NAPHT,LEAD1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12631,2019,IN,IN,WASTE,WOOLS,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13080,2019,IN,IN,WOODW,SUGA1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4206,2019,IN,IN,ELEC8,NATU1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6806,2019,IN,IN,LUBRI,OFFIC,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5856,2019,IN,IN,HOTEL,BITU1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12966,2019,IN,IN,WHOLE,SANDC,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7238,2019,IN,IN,MEATP,PRINT,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7195,2019,IN,IN,MEATC,SUGA1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8152,2019,IN,IN,NONME,MEATP,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10134,2019,IN,IN,RAWMI,MEATC,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,2019,IN,IN,CEMEN,LEAD1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4193,2019,IN,IN,ELEC8,LIGNI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,2019,IN,IN,FORES,LIGNI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,2019,IN,IN,BITU1,MEDIC,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2019,IN,IN,ALUMI,PRECI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,2019,IN,IN,CATTL,ELECT,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,2019,IN,IN,BEVER,RUBBE,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,2019,IN,IN,GASDI,AVIAT,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4771,2019,IN,IN,FISHF,MEATC,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,2019,IN,IN,FURNI,CEMEN,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12267,2019,IN,IN,TRANS,OILSE,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8079,2019,IN,IN,NONFE,MOTOR,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,2019,IN,IN,ELEC1,MOTOR,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7941,2019,IN,IN,NFERT,PAPER,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8626,2019,IN,IN,PARAF,CHEM1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,2019,IN,IN,SUGA1,GLASS,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6313,2019,IN,IN,LANDT,IRONO,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5332,2019,IN,IN,FURNI,LUBRI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,2019,IN,IN,FURNI,PARAF,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5242,2019,IN,IN,FOUND,RECRE,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,2019,IN,IN,CRUDE,MACHI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13113,2019,IN,IN,WOOLS,ELECT,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2019,IN,IN,ALUM1,MEAT4,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10630,2019,IN,IN,RESEA,RUBBE,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9518,2019,IN,IN,PRIVA,ELEC3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,2019,IN,IN,BIOGA,TRANS,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9553,2019,IN,IN,PRIVA,MEAT1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9287,2019,IN,IN,PREC1,LUBRI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6587,2019,IN,IN,LEATH,SECO9,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,2019,IN,IN,GASWO,NFERT,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6997,2019,IN,IN,MEAT1,RESEA,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8870,2019,IN,IN,PIGS9,SUGA1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7307,2019,IN,IN,MEDIC,PARAF,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10356,2019,IN,IN,RECRE,GASWO,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11409,2019,IN,IN,STONE,NONF1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,2019,IN,IN,ELEC4,RAWMI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11294,2019,IN,IN,SEACO,RADIO,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2019,IN,IN,ANIMA,HEAVY,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12322,2019,IN,IN,VEGE1,BLAST,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12906,2019,IN,IN,WHOLE,IRONO,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8855,2019,IN,IN,PIGS9,PIGS9,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8815,2019,IN,IN,PIGS9,DAIRY,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2019,IN,IN,BASIC,DAIRY,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9960,2019,IN,IN,RAILW,BLAST,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5080,2019,IN,IN,FORES,ELEC6,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,2019,IN,IN,BLAST,EDUCA,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11421,2019,IN,IN,STONE,RADIO,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,2019,IN,IN,CHEMI,MEDIC,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12398,2019,IN,IN,VEGE1,TOBAC,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10807,2019,IN,IN,RETAI,COKE1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7037,2019,IN,IN,MEAT4,MACHI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3447,2019,IN,IN,ELEC2,ELEC1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8685,2019,IN,IN,PETRO,LIQUE,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3617,2019,IN,IN,ELEC3,NATU1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,2019,IN,IN,CONST,COKE1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9784,2019,IN,IN,PULP5,LIGNI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,2019,IN,IN,COKEO,PAPER,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8835,2019,IN,IN,PIGS9,LIQUE,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,2019,IN,IN,FISH5,DAIRY,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6588,2019,IN,IN,LEATH,SUGA1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,2019,IN,IN,ELEC7,GLASS,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7084,2019,IN,IN,MEATA,COKIN,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3023,2019,IN,IN,DIST1,PRECI,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6408,2019,IN,IN,LEAD1,CONST,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,2019,IN,IN,CEREA,GLASS,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10108,2019,IN,IN,RAWMI,ELEC6,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9290,2019,IN,IN,PREC1,MEAT4,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,2019,IN,IN,CHEMI,BEVER,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,2019,IN,IN,ELEC2,RAWMI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9717,2019,IN,IN,PUBLI,MEDIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,2019,IN,IN,CHEMI,RADIO,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10878,2019,IN,IN,RETAI,PLAST,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4129,2019,IN,IN,ELEC7,VEGET,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,2019,IN,IN,BITUM,MEATC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12461,2019,IN,IN,VEGET,NONME,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11527,2019,IN,IN,SUGAR,BITU1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6242,2019,IN,IN,KERO1,WASTE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,2019,IN,IN,ELEC6,PREC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10242,2019,IN,IN,REALE,MEAT1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9919,2019,IN,IN,RADIO,PULP5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,2019,IN,IN,GASWO,SEACO,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,2019,IN,IN,BIOG1,ELECT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11586,2019,IN,IN,SUGAR,OFFIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306,2019,IN,IN,SEACO,TEXTI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10924,2019,IN,IN,RUBBE,AVIAT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7814,2019,IN,IN,NATUR,CERAM,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7219,2019,IN,IN,MEATP,FISH5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9265,2019,IN,IN,PREC1,ELEC2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10634,2019,IN,IN,RESEA,TRANS,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11614,2019,IN,IN,SUGAR,VEGE1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,2019,IN,IN,ELEC1,BIODI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3603,2019,IN,IN,ELEC3,LIGNI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2019,IN,IN,ALUM1,REFIN,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7617,2019,IN,IN,MOTOR,ELEC6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6603,2019,IN,IN,LIGNI,BRICK,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9420,2019,IN,IN,PRINT,MEAT1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2019,IN,IN,93197,PULP5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2019,IN,IN,ANIMA,NONME,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10383,2019,IN,IN,RECRE,NATU1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12221,2019,IN,IN,TRANS,CHARC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12290,2019,IN,IN,TRANS,SUGAR,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4779,2019,IN,IN,FISHF,NONME,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,2019,IN,IN,CROPS,OFFIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,2019,IN,IN,BUSIN,NONFE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950,2019,IN,IN,FOOD3,WOOLS,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6195,2019,IN,IN,KERO1,ALUM1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,2019,IN,IN,COPP1,REFIN,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,2019,IN,IN,CONST,MEAT1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12407,2019,IN,IN,VEGET,AUXIL,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8443,2019,IN,IN,PADDY,DIST1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11413,2019,IN,IN,STONE,PAPER,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7299,2019,IN,IN,MEDIC,MOTOR,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12404,2019,IN,IN,VEGE1,WOODW,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6802,2019,IN,IN,LUBRI,NFERT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6410,2019,IN,IN,LEAD1,DAIRY,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8241,2019,IN,IN,NONSP,RADIO,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7517,2019,IN,IN,MOTO1,KEROS,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11105,2019,IN,IN,SALEM,INLAN,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,2019,IN,IN,COPP1,COKE1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12505,2019,IN,IN,WASTE,BKBPE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,2019,IN,IN,CONST,STONE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8387,2019,IN,IN,OILSE,KERO1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,2019,IN,IN,CHEMI,RUBBE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,2019,IN,IN,FORES,PARAF,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5334,2019,IN,IN,FURNI,MEAT1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,2019,IN,IN,ANIMA,RADIO,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,2019,IN,IN,COKE1,WOODW,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6212,2019,IN,IN,KERO1,FURNI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11471,2019,IN,IN,SUGA1,HOTEL,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10797,2019,IN,IN,RETAI,BLAST,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11212,2019,IN,IN,SANDC,FURNI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5915,2019,IN,IN,HOTEL,LIQUI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,2019,IN,IN,LEADZ,RETA1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7423,2019,IN,IN,MEMBE,PARAF,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,2019,IN,IN,ELEC2,RETAI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,2019,IN,IN,ELEC6,PFERT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5408,2019,IN,IN,GASDI,BLAST,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,2019,IN,IN,ELEC7,GASDI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7649,2019,IN,IN,MOTOR,MEATC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2019,IN,IN,AIRTR,NONF1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9294,2019,IN,IN,PREC1,MEMBE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2019,IN,IN,ALUMI,LEADZ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5545,2019,IN,IN,GASWO,COPP1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2019,IN,IN,AVIAT,HEAVY,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,2019,IN,IN,ELEC5,RETAI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5847,2019,IN,IN,HOTEL,ADDIT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,2019,IN,IN,CROPS,VEGE1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,2019,IN,IN,CHARC,CONST,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,2019,IN,IN,BIOG1,FABRI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9843,2019,IN,IN,RADIO,BKBPE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8390,2019,IN,IN,OILSE,LEATH,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6980,2019,IN,IN,MEAT1,LEAD1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749,2019,IN,IN,FISHF,ELECT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,2019,IN,IN,COKEO,OFFIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7875,2019,IN,IN,NATUR,PRINT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,2019,IN,IN,BASIC,AUXIL,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,2019,IN,IN,CHEMI,WEARI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6211,2019,IN,IN,KERO1,FOUND,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11169,2019,IN,IN,SALEM,SECO9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,2019,IN,IN,ELEC1,CHEMI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9783,2019,IN,IN,PULP5,LEATH,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8317,2019,IN,IN,OFFIC,PFERT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,2019,IN,IN,FISH5,GASDI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6123,2019,IN,IN,INSUR,SANDC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,2019,IN,IN,CERAM,WOODW,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260,2019,IN,IN,OFFIC,BRICK,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9756,2019,IN,IN,PULP5,CEREA,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,2019,IN,IN,COKE1,NONF1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7247,2019,IN,IN,MEATP,SUPPO,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7885,2019,IN,IN,NATUR,RETAI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7921,2019,IN,IN,NFERT,FOUND,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7318,2019,IN,IN,MEDIC,REALE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6794,2019,IN,IN,LUBRI,LIGNI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11051,2019,IN,IN,SALEM,AVIAT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11246,2019,IN,IN,SEACO,BASIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2019,IN,IN,AIRTR,PETRO,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6280,2019,IN,IN,LANDT,COPPE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8347,2019,IN,IN,OFFIC,WEARI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,2019,IN,IN,CATTL,PETRO,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9764,2019,IN,IN,PULP5,COPP1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,2019,IN,IN,CHARC,REALE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,2019,IN,IN,CEREA,REALE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3642,2019,IN,IN,ELEC3,RAWMI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,2019,IN,IN,ELEC4,SUGA1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,2019,IN,IN,DAIRY,WEARI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8464,2019,IN,IN,PADDY,OFFIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11192,2019,IN,IN,SANDC,BIOG1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
